category,latitude,longitude,neighbourhood
workplace_3rd_sec,41.1483077,-8.6096107,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1490342,-8.6099898,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1490582,-8.6119414,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1490367,-8.6097074,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1503641,-8.609247,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1477666,-8.6139463,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.15080819793361,-8.617041486513772,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1474501,-8.6034963,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1441947,-8.6133699,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.140744,-8.6151457,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1570796,-8.6282493,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.14460435000679,-8.61247233147792,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.141386,-8.6133399,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.157291,-8.6816707,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.16573238168613,-8.662721551031092,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.16219355390273,-8.661728683672717,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.16711203077338,-8.660438017099,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.15881503855245,-8.654618561534972,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.16154614696466,-8.65368233374033,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.15820215889562,-8.639534038378121,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.1665992720132,-8.596674307605609,Paranhos
workplace_3rd_sec,41.16479495089516,-8.599168889547464,Paranhos
workplace_3rd_sec,41.16654709303189,-8.575799801715187,Campanha
workplace_3rd_sec,41.180171758720455,-8.613307367780752,Paranhos
workplace_3rd_sec,41.1432661123195,-8.616440214967977,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.15735597383457,-8.666190981619504,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.15778503075562,-8.635042433936347,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.15778503075562,-8.635042433936347,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.16154614696466,-8.65368233374033,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.1615849,-8.6063088,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.16654709303189,-8.575799801715187,Campanha
workplace_3rd_sec,41.17677881866981,-8.624554647733419,Paranhos
workplace_3rd_sec,41.155028790170206,-8.675407172905246,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.15157546385278,-8.654022257407176,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.1475562,-8.6003624,Bonfim
workplace_3rd_sec,41.164942629357775,-8.607738842023068,Paranhos
workplace_3rd_sec,41.16177431515797,-8.604891243060546,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.159882960647,-8.623534456038058,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1465931,-8.6204582,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.15735597383457,-8.666190981619504,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.1499008,-8.6194309,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1499008,-8.6194309,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1465931,-8.6204582,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1479495,-8.6728524,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.16219355390273,-8.661728683672717,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.16711203077338,-8.660438017099,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.15881503855245,-8.654618561534972,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.1475562,-8.6003624,Bonfim
workplace_3rd_sec,41.15820215889562,-8.639534038378121,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.1665992720132,-8.596674307605609,Paranhos
workplace_3rd_sec,41.1615849,-8.6063088,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.16479495089516,-8.599168889547464,Paranhos
workplace_3rd_sec,41.180171758720455,-8.613307367780752,Paranhos
workplace_3rd_sec,41.1479495,-8.6728524,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.17677881866981,-8.624554647733419,Paranhos
workplace_3rd_sec,41.155028790170206,-8.675407172905246,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.14927824873641,-8.622632290276096,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.16177431515797,-8.604891243060546,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.159882960647,-8.623534456038058,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.16573238168613,-8.662721551031092,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.1432661123195,-8.616440214967977,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.16566480223695,-8.610574989472354,Paranhos
workplace_3rd_sec,41.14996931333092,-8.617443081405025,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1627329,-8.6255349,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.15503667941259,-8.673543556533764,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.1631427231321,-8.62651324457511,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.17055170547419,-8.661275943469317,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.15018021633515,-8.619374743405762,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.14996931333092,-8.617443081405025,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.17058384994407,-8.66066136991225,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.17187116816998,-8.667541409682931,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.17187116816998,-8.667541409682931,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.15373638977633,-8.605893180310403,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1685845,-8.6692115,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.16566480223695,-8.610574989472354,Paranhos
workplace_3rd_sec,41.15503667941259,-8.673543556533764,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.1631427231321,-8.62651324457511,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.15373638977633,-8.605893180310403,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.15157546385278,-8.654022257407176,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.1551162754294,-8.616798408805286,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1685845,-8.6692115,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.1572219,-8.6711246,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.1551162754294,-8.616798408805286,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.17058384994407,-8.66066136991225,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.15018021633515,-8.619374743405762,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.17055170547419,-8.661275943469317,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.143985560449465,-8.620521814639298,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.14429209928995,-8.62073767695652,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.143985560449465,-8.620521814639298,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.14429209928995,-8.62073767695652,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.17604352187541,-8.661078089206597,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.17458216765156,-8.66020310123625,Ramalde
workplace_3rd_sec,41.17263760338008,-8.660096507834137,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.16956235628694,-8.654750116210149,Ramalde
workplace_3rd_sec,41.14433090013033,-8.620697722289112,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.17631937321783,-8.644122148670045,Ramalde
workplace_3rd_sec,41.17458216765156,-8.66020310123625,Ramalde
workplace_3rd_sec,41.1572219,-8.6711246,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.16956235628694,-8.654750116210149,Ramalde
workplace_3rd_sec,41.17631937321783,-8.644122148670045,Ramalde
workplace_3rd_sec,41.14433090013033,-8.620697722289112,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.14327972035348,-8.600472907180821,Bonfim
workplace_3rd_sec,41.14327972035348,-8.600472907180821,Bonfim
workplace_3rd_sec,41.150520145444816,-8.627681970652848,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.150520145444816,-8.627681970652848,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.1531967648104,-8.676883713698414,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.1531967648104,-8.676883713698414,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.17263760338008,-8.660096507834137,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.14927824873641,-8.622632290276096,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.164942629357775,-8.607738842023068,Paranhos
workplace_3rd_sec,41.1684049,-8.5912451,Paranhos
workplace_3rd_sec,41.1684049,-8.5912451,Paranhos
workplace_3rd_sec,41.15660325771151,-8.616381547018475,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1627329,-8.6255349,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.155769948782826,-8.620679164575087,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1510414,-8.6194286,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.14702137133421,-8.599549988201936,Bonfim
workplace_3rd_sec,41.1515072,-8.6065549,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.14702137133421,-8.599549988201936,Bonfim
workplace_3rd_sec,41.1515072,-8.6065549,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1565204,-8.6279673,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1510414,-8.6194286,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1565204,-8.6279673,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1438902,-8.6168487,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.140999593606615,-8.616992610636812,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1590274,-8.6595091,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.1408708,-8.6142724,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1454879,-8.6185921,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1774362318605,-8.59470383082775,Paranhos
workplace_3rd_sec,41.140999593606615,-8.616992610636812,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1437387,-8.617402,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.14609613542402,-8.601424292143951,Bonfim
workplace_3rd_sec,41.1774362318605,-8.59470383082775,Paranhos
workplace_3rd_sec,41.144653,-8.581824,Campanha
workplace_3rd_sec,41.1476655,-8.6234788,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.144653,-8.581824,Campanha
workplace_3rd_sec,41.1429887,-8.6217759,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.149331,-8.6101404,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1437387,-8.617402,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1476655,-8.6234788,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1429887,-8.6217759,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1497127,-8.5982784,Bonfim
workplace_3rd_sec,41.1593243,-8.6661686,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.149331,-8.6101404,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1593243,-8.6661686,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.1503694,-8.6330381,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.1438902,-8.6168487,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1454879,-8.6185921,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1590274,-8.6595091,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.1408708,-8.6142724,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1503694,-8.6330381,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.14609613542402,-8.601424292143951,Bonfim
workplace_3rd_sec,41.17335170108305,-8.611215029281828,Paranhos
workplace_3rd_sec,41.14824302389701,-8.62691048427468,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.14824302389701,-8.62691048427468,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.1497127,-8.5982784,Bonfim
workplace_3rd_sec,41.17335170108305,-8.611215029281828,Paranhos
workplace_3rd_sec,41.1564238,-8.6299304,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.1591635,-8.6834195,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.1767491,-8.6470505,Ramalde
workplace_3rd_sec,41.153998,-8.6468437,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.15691486468096,-8.627230634529385,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.149373896543096,-8.614591492671929,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1529942,-8.6221223,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1588392,-8.5929425,Campanha
workplace_3rd_sec,41.151604,-8.61097,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.147184867793314,-8.621507263016078,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.15488877383893,-8.629700789194441,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.1556539,-8.6266802,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.17894525649225,-8.64505802667887,Ramalde
workplace_3rd_sec,41.1595120456943,-8.639687569747073,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.16274853684007,-8.647200436231463,Ramalde
workplace_3rd_sec,41.14901544216253,-8.605184359548616,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.15692250510588,-8.642124735674372,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.1545918,-8.6190805,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1600103,-8.6434312,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.1590647,-8.6351179,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.18038309717875,-8.6041243753636,Paranhos
workplace_3rd_sec,41.14711237077572,-8.604314000661779,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.16392765589238,-8.583841806382749,Campanha
workplace_3rd_sec,41.14931468842192,-8.6202641630976,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1623318,-8.6574181,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.16348540736962,-8.664927788800341,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.1474323,-8.6090933,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.17110940108013,-8.655473755580473,Ramalde
workplace_3rd_sec,41.17787849425396,-8.645391337669079,Ramalde
workplace_3rd_sec,41.1684964,-8.5857635,Campanha
workplace_3rd_sec,41.17110940108013,-8.655473755580473,Ramalde
workplace_3rd_sec,41.1684964,-8.5857635,Campanha
workplace_3rd_sec,41.17787849425396,-8.645391337669079,Ramalde
workplace_3rd_sec,41.15459602627091,-8.674359594567042,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.1427308,-8.6014809,Bonfim
workplace_3rd_sec,41.1613207,-8.5743257,Campanha
workplace_3rd_sec,41.15232873999315,-8.659142236216153,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.1438647732875,-8.611201608734174,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.15459602627091,-8.674359594567042,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.14653071754764,-8.616155141957114,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.15582146964363,-8.629109084897964,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.1485826,-8.6158325,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.14049135553124,-8.611829869091626,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.14061986941381,-8.610860100443809,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.15232873999315,-8.659142236216153,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.16239737595821,-8.592245340644405,Bonfim
workplace_3rd_sec,41.1457852,-8.6069934,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1704188,-8.672223,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.1419487,-8.6149089,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1702442,-8.6724871,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.14653071754764,-8.616155141957114,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1457852,-8.6069934,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.14049135553124,-8.611829869091626,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.14061986941381,-8.610860100443809,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.14935892955003,-8.607137661341056,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.144378264032696,-8.599587650236549,Bonfim
workplace_3rd_sec,41.16239737595821,-8.592245340644405,Bonfim
workplace_3rd_sec,41.1467055,-8.6146569,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1438647732875,-8.611201608734174,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.15625503179085,-8.587725065603495,Campanha
workplace_3rd_sec,41.1485826,-8.6158325,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.15625503179085,-8.587725065603495,Campanha
workplace_3rd_sec,41.1702442,-8.6724871,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.1474323,-8.6090933,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1613207,-8.5743257,Campanha
workplace_3rd_sec,41.1704188,-8.672223,UniaodasfreguesiasdeAldoarFozdoDouroeNevogilde
workplace_3rd_sec,41.14935892955003,-8.607137661341056,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1576081,-8.6321521,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.16003,-8.6077524,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1467055,-8.6146569,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1576081,-8.6321521,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.166576679274456,-8.606918670799606,Paranhos
workplace_3rd_sec,41.1427308,-8.6014809,Bonfim
workplace_3rd_sec,41.15582146964363,-8.629109084897964,UniaodasfreguesiasdeLordelodoOuroeMassarelos
workplace_3rd_sec,41.16003,-8.6077524,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.144378264032696,-8.599587650236549,Bonfim
workplace_3rd_sec,41.166576679274456,-8.606918670799606,Paranhos
workplace_3rd_sec,41.1419487,-8.6149089,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1479425467027,-8.621472348438113,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1482772,-8.6205089,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1512878,-8.6138824,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
workplace_3rd_sec,41.1613931,-8.6016189,Bonfim
workplace_3rd_sec,41.1611331,-8.6114166,UniaodasfreguesiasdeCedofeitaSantoIldefonsoSeMiragaiaSaoNicolaueVitoria
